==============================================
        支撑轴力迭代中间数据
        导出时间：2026/9/7 16:03:24
==============================================


LC  Iter   Obj(mm)     F1 (N)        F2 (N)        F3 (N)        F4 (N)        F5 (N)        F6 (N)      maxM (N*m)    minM (N*m)     maxQ (N)      minQ (N)
15   895    2.3196  -8.4398e+003   5.0000e+004   7.4283e+005   1.6394e+005   1.1701e+005   1.0455e+006   1.5417e+006  -7.8438e+005   1.0042e+006  -7.6319e+005
15   896    2.3194  -8.5457e+003   5.0000e+004   7.4336e+005   1.6394e+005   1.1517e+005   1.0476e+006   1.5430e+006  -7.8593e+005   1.0048e+006  -7.6460e+005
15   897    2.3194  -8.5457e+003   5.0000e+004   7.4336e+005   1.6394e+005   1.1517e+005   1.0476e+006   1.5430e+006  -7.8593e+005   1.0048e+006  -7.6460e+005
15   898    2.3194  -8.5457e+003   5.0000e+004   7.4336e+005   1.6394e+005   1.1517e+005   1.0476e+006   1.5430e+006  -7.8593e+005   1.0048e+006  -7.6460e+005
15   899    2.3194  -8.5457e+003   5.0000e+004   7.4336e+005   1.6394e+005   1.1517e+005   1.0476e+006   1.5430e+006  -7.8593e+005   1.0048e+006  -7.6460e+005
15   900    2.3194  -8.2435e+003   5.0000e+004   7.4256e+005   1.6394e+005   1.1601e+005   1.0472e+006   1.5431e+006  -7.8542e+005   1.0048e+006  -7.6426e+005
15   901    2.3194  -8.2435e+003   5.0000e+004   7.4256e+005   1.6394e+005   1.1601e+005   1.0472e+006   1.5431e+006  -7.8542e+005   1.0048e+006  -7.6426e+005
15   902    2.3193  -8.3484e+003   5.0000e+004   7.4285e+005   1.6394e+005   1.1566e+005   1.0474e+006   1.5431e+006  -7.8565e+005   1.0049e+006  -7.6443e+005
15   903    2.3193  -8.3484e+003   5.0000e+004   7.4285e+005   1.6394e+005   1.1566e+005   1.0474e+006   1.5431e+006  -7.8565e+005   1.0049e+006  -7.6443e+005
15   904    2.3193  -8.3484e+003   5.0000e+004   7.4285e+005   1.6394e+005   1.1566e+005   1.0474e+006   1.5431e+006  -7.8565e+005   1.0049e+006  -7.6443e+005
15   905    2.3193  -8.3175e+003   5.0000e+004   7.4279e+005   1.6394e+005   1.1561e+005   1.0475e+006   1.5433e+006  -7.8572e+005   1.0049e+006  -7.6451e+005
15   906    2.3193  -8.3335e+003   5.0000e+004   7.4286e+005   1.6394e+005   1.1538e+005   1.0478e+006   1.5434e+006  -7.8591e+005   1.0050e+006  -7.6468e+005
15   907    2.3193  -8.3412e+003   5.0000e+004   7.4289e+005   1.6394e+005   1.1527e+005   1.0479e+006   1.5435e+006  -7.8600e+005   1.0050e+006  -7.6476e+005
15   908    2.3193  -8.3412e+003   5.0000e+004   7.4289e+005   1.6394e+005   1.1527e+005   1.0479e+006   1.5435e+006  -7.8600e+005   1.0050e+006  -7.6476e+005
15   909    2.3193  -8.3412e+003   5.0000e+004   7.4289e+005   1.6394e+005   1.1527e+005   1.0479e+006   1.5435e+006  -7.8600e+005   1.0050e+006  -7.6476e+005
15   910    2.3193  -8.3412e+003   5.0000e+004   7.4289e+005   1.6394e+005   1.1527e+005   1.0479e+006   1.5435e+006  -7.8600e+005   1.0050e+006  -7.6476e+005
15   911    2.3193  -8.3428e+003   5.0000e+004   7.4290e+005   1.6394e+005   1.1526e+005   1.0479e+006   1.5435e+006  -7.8600e+005   1.0050e+006  -7.6477e+005
15   912    2.3193  -8.3424e+003   5.0000e+004   7.4290e+005   1.6394e+005   1.1526e+005   1.0479e+006   1.5435e+006  -7.8601e+005   1.0050e+006  -7.6477e+005
15   913    2.3193  -8.3423e+003   5.0000e+004   7.4290e+005   1.6394e+005   1.1525e+005   1.0479e+006   1.5435e+006  -7.8601e+005   1.0050e+006  -7.6478e+005
15   914    2.3193  -8.3422e+003   5.0000e+004   7.4290e+005   1.6394e+005   1.1525e+005   1.0479e+006   1.5435e+006  -7.8601e+005   1.0050e+006  -7.6478e+005
15   915    2.3193  -8.3422e+003   5.0000e+004   7.4290e+005   1.6394e+005   1.1525e+005   1.0479e+006   1.5435e+006  -7.8601e+005   1.0050e+006  -7.6478e+005
15   916    2.3193  -8.3422e+003   5.0000e+004   7.4290e+005   1.6394e+005   1.1525e+005   1.0479e+006   1.5435e+006  -7.8601e+005   1.0050e+006  -7.6478e+005
15   917    2.3193  -8.3422e+003   5.0000e+004   7.4290e+005   1.6394e+005   1.1525e+005   1.0479e+006   1.5435e+006  -7.8601e+005   1.0050e+006  -7.6478e+005
15   918    2.3193  -8.3422e+003   5.0000e+004   7.4290e+005   1.6394e+005   1.1525e+005   1.0479e+006   1.5435e+006  -7.8601e+005   1.0050e+006  -7.6478e+005
15   919    2.3193  -8.3422e+003   5.0000e+004   7.4290e+005   1.6394e+005   1.1525e+005   1.0479e+006   1.5435e+006  -7.8601e+005   1.0050e+006  -7.6478e+005
15   920    2.3193  -8.3422e+003   5.0000e+004   7.4290e+005   1.6394e+005   1.1525e+005   1.0479e+006   1.5435e+006  -7.8601e+005   1.0050e+006  -7.6478e+005
15   921    2.3193  -8.3422e+003   5.0000e+004   7.4290e+005   1.6394e+005   1.1525e+005   1.0479e+006   1.5435e+006  -7.8601e+005   1.0050e+006  -7.6478e+005
15   922    2.3193  -8.3422e+003   5.0000e+004   7.4290e+005   1.6394e+005   1.1525e+005   1.0479e+006   1.5435e+006  -7.8601e+005   1.0050e+006  -7.6478e+005
15   923    2.3193  -8.3422e+003   5.0000e+004   7.4290e+005   1.6394e+005   1.1525e+005   1.0479e+006   1.5435e+006  -7.8601e+005   1.0050e+006  -7.6478e+005
15   924    2.3193  -8.3422e+003   5.0000e+004   7.4290e+005   1.6394e+005   1.1525e+005   1.0479e+006   1.5435e+006  -7.8601e+005   1.0050e+006  -7.6478e+005
15   925    2.3193  -8.3422e+003   5.0000e+004   7.4290e+005   1.6394e+005   1.1525e+005   1.0479e+006   1.5435e+006  -7.8601e+005   1.0050e+006  -7.6478e+005
15   926    2.3192  -7.7521e+003   5.0000e+004   7.4138e+005   1.6394e+005   1.1665e+005   1.0475e+006   1.5438e+006  -7.8523e+005   1.0051e+006  -7.6431e+005
15   927    2.3192  -7.5139e+003   5.0000e+004   7.4075e+005   1.6394e+005   1.1735e+005   1.0472e+006   1.5438e+006  -7.8479e+005   1.0051e+006  -7.6400e+005
15   928    2.3192  -7.3955e+003   5.0000e+004   7.4045e+005   1.6394e+005   1.1758e+005   1.0471e+006   1.5439e+006  -7.8467e+005   1.0051e+006  -7.6395e+005
15   929    2.3192  -7.3433e+003   5.0000e+004   7.4032e+005   1.6394e+005   1.1767e+005   1.0472e+006   1.5439e+006  -7.8463e+005   1.0051e+006  -7.6393e+005
15   930    2.3192  -7.3391e+003   5.0000e+004   7.4032e+005   1.6394e+005   1.1765e+005   1.0472e+006   1.5439e+006  -7.8466e+005   1.0051e+006  -7.6396e+005
16   931    4.9807  -2.2505e+005   6.5167e+005   1.7083e+005   3.6776e+005   1.5998e+005   1.1202e+006   1.1617e+006  -9.5290e+005   9.9681e+005  -7.0333e+005
16   932    4.4740   8.1243e+004   5.0000e+004   4.7200e+005   2.7012e+005   6.0017e+004   1.5000e+006   2.0262e+006  -1.0389e+006   1.0616e+006  -8.9515e+005
16   933    4.4740   8.1243e+004   5.0000e+004   4.7200e+005   2.7012e+005   6.0017e+004   1.5000e+006   2.0262e+006  -1.0389e+006   1.0616e+006  -8.9515e+005
16   934    4.4740   8.1243e+004   5.0000e+004   4.7200e+005   2.7012e+005   6.0017e+004   1.5000e+006   2.0262e+006  -1.0389e+006   1.0616e+006  -8.9515e+005
16   935    4.4740   8.1243e+004   5.0000e+004   4.7200e+005   2.7012e+005   6.0017e+004   1.5000e+006   2.0262e+006  -1.0389e+006   1.0616e+006  -8.9515e+005
16   936    4.0823   8.9830e+004   5.0000e+004   4.1231e+005   4.2726e+005  -1.2776e+005   1.5000e+006   2.1141e+006  -1.0668e+006   1.1416e+006  -9.7688e+005
16   937    4.0823   8.9830e+004   5.0000e+004   4.1231e+005   4.2726e+005  -1.2776e+005   1.5000e+006   2.1141e+006  -1.0668e+006   1.1416e+006  -9.7688e+005
16   938    4.0823   8.9830e+004   5.0000e+004   4.1231e+005   4.2726e+005  -1.2776e+005   1.5000e+006   2.1141e+006  -1.0668e+006   1.1416e+006  -9.7688e+005
16   939    4.0823   8.9830e+004   5.0000e+004   4.1231e+005   4.2726e+005  -1.2776e+005   1.5000e+006   2.1141e+006  -1.0668e+006   1.1416e+006  -9.7688e+005
16   940    4.0823   8.9830e+004   5.0000e+004   4.1231e+005   4.2726e+005  -1.2776e+005   1.5000e+006   2.1141e+006  -1.0668e+006   1.1416e+006  -9.7688e+005
16   941    4.0823   8.9830e+004   5.0000e+004   4.1231e+005   4.2726e+005  -1.2776e+005   1.5000e+006   2.1141e+006  -1.0668e+006   1.1416e+006  -9.7688e+005
16   942    4.0064   4.5506e+004   5.0000e+004   5.4164e+005   4.0101e+005  -2.2152e+005   1.4922e+006   2.0586e+006  -1.0721e+006   1.1603e+006  -1.0119e+006
16   943    4.0064   4.5506e+004   5.0000e+004   5.4164e+005   4.0101e+005  -2.2152e+005   1.4922e+006   2.0586e+006  -1.0721e+006   1.1603e+006  -1.0119e+006
16   944    4.0064   4.5506e+004   5.0000e+004   5.4164e+005   4.0101e+005  -2.2152e+005   1.4922e+006   2.0586e+006  -1.0721e+006   1.1603e+006  -1.0119e+006
16   945    4.0064   4.5506e+004   5.0000e+004   5.4164e+005   4.0101e+005  -2.2152e+005   1.4922e+006   2.0586e+006  -1.0721e+006   1.1603e+006  -1.0119e+006
16   946    4.0064   4.5506e+004   5.0000e+004   5.4164e+005   4.0101e+005  -2.2152e+005   1.4922e+006   2.0586e+006  -1.0721e+006   1.1603e+006  -1.0119e+006
16   947    4.0064   4.5506e+004   5.0000e+004   5.4164e+005   4.0101e+005  -2.2152e+005   1.4922e+006   2.0586e+006  -1.0721e+006   1.1603e+006  -1.0119e+006
16   948    4.0064   4.5506e+004   5.0000e+004   5.4164e+005   4.0101e+005  -2.2152e+005   1.4922e+006   2.0586e+006  -1.0721e+006   1.1603e+006  -1.0119e+006
16   949    4.0064   4.5506e+004   5.0000e+004   5.4164e+005   4.0101e+005  -2.2152e+005   1.4922e+006   2.0586e+006  -1.0721e+006   1.1603e+006  -1.0119e+006
16   950    4.0064   4.5506e+004   5.0000e+004   5.4164e+005   4.0101e+005  -2.2152e+005   1.4922e+006   2.0586e+006  -1.0721e+006   1.1603e+006  -1.0119e+006
16   951    4.0064   4.5506e+004   5.0000e+004   5.4164e+005   4.0101e+005  -2.2152e+005   1.4922e+006   2.0586e+006  -1.0721e+006   1.1603e+006  -1.0119e+006
16   952    4.0064   4.5506e+004   5.0000e+004   5.4164e+005   4.0101e+005  -2.2152e+005   1.4922e+006   2.0586e+006  -1.0721e+006   1.1603e+006  -1.0119e+006
16   953    4.0064   4.5506e+004   5.0000e+004   5.4164e+005   4.0101e+005  -2.2152e+005   1.4922e+006   2.0586e+006  -1.0721e+006   1.1603e+006  -1.0119e+006
16   954    4.0064   4.5506e+004   5.0000e+004   5.4164e+005   4.0101e+005  -2.2152e+005   1.4922e+006   2.0586e+006  -1.0721e+006   1.1603e+006  -1.0119e+006
16   955    4.0064   4.5506e+004   5.0000e+004   5.4164e+005   4.0101e+005  -2.2152e+005   1.4922e+006   2.0586e+006  -1.0721e+006   1.1603e+006  -1.0119e+006
16   956    4.0064   4.5506e+004   5.0000e+004   5.4164e+005   4.0101e+005  -2.2152e+005   1.4922e+006   2.0586e+006  -1.0721e+006   1.1603e+006  -1.0119e+006
16   957    4.0064   4.5506e+004   5.0000e+004   5.4164e+005   4.0101e+005  -2.2152e+005   1.4922e+006   2.0586e+006  -1.0721e+006   1.1603e+006  -1.0119e+006
16   958    4.0064   4.5506e+004   5.0000e+004   5.4164e+005   4.0101e+005  -2.2152e+005   1.4922e+006   2.0586e+006  -1.0721e+006   1.1603e+006  -1.0119e+006
16   959    4.0064   4.5506e+004   5.0000e+004   5.4164e+005   4.0101e+005  -2.2152e+005   1.4922e+006   2.0586e+006  -1.0721e+006   1.1603e+006  -1.0119e+006
16   960    4.0064   4.5506e+004   5.0000e+004   5.4164e+005   4.0101e+005  -2.2152e+005   1.4922e+006   2.0586e+006  -1.0721e+006   1.1603e+006  -1.0119e+006
16   961    4.0064   4.5506e+004   5.0000e+004   5.4164e+005   4.0101e+005  -2.2152e+005   1.4922e+006   2.0586e+006  -1.0721e+006   1.1603e+006  -1.0119e+006
16   962    4.0064   4.5506e+004   5.0000e+004   5.4164e+005   4.0101e+005  -2.2152e+005   1.4922e+006   2.0586e+006  -1.0721e+006   1.1603e+006  -1.0119e+006
16   963    4.0064   4.5506e+004   5.0000e+004   5.4164e+005   4.0101e+005  -2.2152e+005   1.4922e+006   2.0586e+006  -1.0721e+006   1.1603e+006  -1.0119e+006
16   964    4.0064   4.5506e+004   5.0000e+004   5.4164e+005   4.0101e+005  -2.2152e+005   1.4922e+006   2.0586e+006  -1.0721e+006   1.1603e+006  -1.0119e+006
16   965    4.0064   4.5506e+004   5.0000e+004   5.4164e+005   4.0101e+005  -2.2152e+005   1.4922e+006   2.0586e+006  -1.0721e+006   1.1603e+006  -1.0119e+006
16   966    4.0064   4.5506e+004   5.0000e+004   5.4164e+005   4.0101e+005  -2.2152e+005   1.4922e+006   2.0586e+006  -1.0721e+006   1.1603e+006  -1.0119e+006
16   967    4.0064   4.5506e+004   5.0000e+004   5.4164e+005   4.0101e+005  -2.2152e+005   1.4922e+006   2.0586e+006  -1.0721e+006   1.1603e+006  -1.0119e+006
16   968    4.0064   4.5506e+004   5.0000e+004   5.4164e+005   4.0101e+005  -2.2152e+005   1.4922e+006   2.0586e+006  -1.0721e+006   1.1603e+006  -1.0119e+006
16   969    4.0064   4.5506e+004   5.0000e+004   5.4164e+005   4.0101e+005  -2.2152e+005   1.4922e+006   2.0586e+006  -1.0721e+006   1.1603e+006  -1.0119e+006
16   970    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16   971    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16   972    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16   973    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16   974    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16   975    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16   976    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16   977    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16   978    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16   979    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16   980    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16   981    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16   982    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16   983    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16   984    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16   985    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16   986    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16   987    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16   988    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16   989    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16   990    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16   991    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16   992    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16   993    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16   994    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16   995    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16   996    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16   997    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16   998    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16   999    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16  1000    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16  1001    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16  1002    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16  1003    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16  1004    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16  1005    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16  1006    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16  1007    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16  1008    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16  1009    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16  1010    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16  1011    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16  1012    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16  1013    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16  1014    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16  1015    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16  1016    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16  1017    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16  1018    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16  1019    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16  1020    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16  1021    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16  1022    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16  1023    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16  1024    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16  1025    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16  1026    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16  1027    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16  1028    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16  1029    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16  1030    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16  1031    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16  1032    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16  1033    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16  1034    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16  1035    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16  1036    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16  1037    3.9902   4.9833e+004   5.0000e+004   6.0060e+005   2.3683e+005  -1.1436e+005   1.5000e+006   2.1298e+006  -1.0725e+006   1.1644e+006  -1.0056e+006
16  1038    3.9863   2.0289e+004   5.0000e+004   7.0482e+005   1.6747e+005  -1.3127e+005   1.5000e+006   2.0987e+006  -1.0696e+006   1.1656e+006  -1.0172e+006
16  1039    3.9863   2.0289e+004   5.0000e+004   7.0482e+005   1.6747e+005  -1.3127e+005   1.5000e+006   2.0987e+006  -1.0696e+006   1.1656e+006  -1.0172e+006
16  1040    3.9863   2.0289e+004   5.0000e+004   7.0482e+005   1.6747e+005  -1.3127e+005   1.5000e+006   2.0987e+006  -1.0696e+006   1.1656e+006  -1.0172e+006
16  1041    3.9863   2.0289e+004   5.0000e+004   7.0482e+005   1.6747e+005  -1.3127e+005   1.5000e+006   2.0987e+006  -1.0696e+006   1.1656e+006  -1.0172e+006
16  1042    3.9863   2.0289e+004   5.0000e+004   7.0482e+005   1.6747e+005  -1.3127e+005   1.5000e+006   2.0987e+006  -1.0696e+006   1.1656e+006  -1.0172e+006
16  1043    3.9863   2.0289e+004   5.0000e+004   7.0482e+005   1.6747e+005  -1.3127e+005   1.5000e+006   2.0987e+006  -1.0696e+006   1.1656e+006  -1.0172e+006
16  1044    3.9863   2.0289e+004   5.0000e+004   7.0482e+005   1.6747e+005  -1.3127e+005   1.5000e+006   2.0987e+006  -1.0696e+006   1.1656e+006  -1.0172e+006
